Financial year,Industry,Industry Code,Quartile label,Financial benchmark,Value type,Value,Value Unit,Value Label,Null Reason
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Gross profit ratio,Upper bound (75th percentile),0.79,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Gross profit ratio,Median (50th percentile),0.72,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Liability structure,Lower bound (25th percentile),0.14,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Liability structure,Upper bound (75th percentile),0.6,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Liability structure,Median (50th percentile),0.34,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Quick ratio,Lower bound (25th percentile),0.46,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Quick ratio,Upper bound (75th percentile),1.52,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Quick ratio,Median (50th percentile),0.85,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Stock turnover per annum,Lower bound (25th percentile),2,number,Ratio,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Stock turnover per annum,Upper bound (75th percentile),7,number,Ratio,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Stock turnover per annum,Median (50th percentile),3,number,Ratio,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Return on equity,Lower bound (25th percentile),0,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Return on equity,Upper bound (75th percentile),0.62,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Return on equity,Median (50th percentile),0.27,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Return on total assets,Lower bound (25th percentile),-0.02,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Return on total assets,Upper bound (75th percentile),0.22,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Return on total assets,Median (50th percentile),0.01,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Salaries and wages / turnover ratio,Lower bound (25th percentile),0.1,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Salaries and wages / turnover ratio,Upper bound (75th percentile),0.29,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Medium,Salaries and wages / turnover ratio,Median (50th percentile),0.24,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Gross profit ratio,Lower bound (25th percentile),0.72,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Gross profit ratio,Upper bound (75th percentile),0.95,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Gross profit ratio,Median (50th percentile),0.87,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Liability structure,Lower bound (25th percentile),-0.02,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Liability structure,Upper bound (75th percentile),0.67,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Liability structure,Median (50th percentile),0.43,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Quick ratio,Lower bound (25th percentile),0.73,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Quick ratio,Upper bound (75th percentile),4.19,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Quick ratio,Median (50th percentile),1.13,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Current ratio,Lower bound (25th percentile),0.77,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Current ratio,Upper bound (75th percentile),4.19,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Current ratio,Median (50th percentile),1.27,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Return on equity,Lower bound (25th percentile),-0.01,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Return on equity,Upper bound (75th percentile),0.26,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Return on equity,Median (50th percentile),0,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Return on total assets,Lower bound (25th percentile),0,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Return on total assets,Upper bound (75th percentile),0.88,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Return on total assets,Median (50th percentile),0.09,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Salaries and wages / turnover ratio,Lower bound (25th percentile),0,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Salaries and wages / turnover ratio,Upper bound (75th percentile),0,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Salaries and wages / turnover ratio,Median (50th percentile),0,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Stock turnover per annum,Lower bound (25th percentile),,number,Ratio,not available
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Stock turnover per annum,Upper bound (75th percentile),,number,Ratio,not available
2024,Other non-metallic mineral product manufacturing,C2090,Micro,Stock turnover per annum,Median (50th percentile),,number,Ratio,not available
2024,Other non-metallic mineral product manufacturing,C2090,Small,Return on equity,Lower bound (25th percentile),0,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Return on equity,Upper bound (75th percentile),1,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Return on equity,Median (50th percentile),0.43,percentage,% of total proprietor or shareholder funds,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Gross profit ratio,Lower bound (25th percentile),0.67,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Gross profit ratio,Upper bound (75th percentile),0.91,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Gross profit ratio,Median (50th percentile),0.79,percentage,% of sales and/or services,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Return on total assets,Lower bound (25th percentile),0,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Return on total assets,Upper bound (75th percentile),0.26,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Return on total assets,Median (50th percentile),0.06,percentage,% of total assets,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Liability structure,Lower bound (25th percentile),-0.01,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Liability structure,Upper bound (75th percentile),0.65,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Liability structure,Median (50th percentile),0.14,percentage,% of total proprietor or shareholder funds plus total liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Salaries and wages / turnover ratio,Lower bound (25th percentile),0,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Salaries and wages / turnover ratio,Upper bound (75th percentile),0.27,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Salaries and wages / turnover ratio,Median (50th percentile),0.05,percentage,% of turnover income,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Quick ratio,Lower bound (25th percentile),0.39,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Quick ratio,Upper bound (75th percentile),2.94,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Quick ratio,Median (50th percentile),0.81,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Current ratio,Lower bound (25th percentile),0.51,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Current ratio,Upper bound (75th percentile),3.89,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Current ratio,Median (50th percentile),1.05,percentage,% of total current liabilities,
2024,Other non-metallic mineral product manufacturing,C2090,Small,Stock turnover per annum,Lower bound (25th percentile),,number,Ratio,not available
2024,Other non-metallic mineral product manufacturing,C2090,Small,Stock turnover per annum,Upper bound (75th percentile),,number,Ratio,not available
2024,Other non-metallic mineral product manufacturing,C2090,Small,Stock turnover per annum,Median (50th percentile),,number,Ratio,not available
2024,Other sheet metal product manufacturing,C2240,Large,Current ratio,Lower bound (25th percentile),0.86,percentage,% of total current liabilities,
2024,Other sheet metal product manufacturing,C2240,Large,Current ratio,Upper bound (75th percentile),2.68,percentage,% of total current liabilities,
2024,Other sheet metal product manufacturing,C2240,Large,Current ratio,Median (50th percentile),1.3,percentage,% of total current liabilities,
2024,Other sheet metal product manufacturing,C2240,Large,Stock turnover per annum,Lower bound (25th percentile),4,number,Ratio,
2024,Other sheet metal product manufacturing,C2240,Large,Stock turnover per annum,Upper bound (75th percentile),30,number,Ratio,
2024,Other sheet metal product manufacturing,C2240,Large,Stock turnover per annum,Median (50th percentile),10,number,Ratio,
2024,Other sheet metal product manufacturing,C2240,Large,Return on equity,Lower bound (25th percentile),0.12,percentage,% of total proprietor or shareholder funds,
2024,Other sheet metal product manufacturing,C2240,Large,Return on equity,Upper bound (75th percentile),0.86,percentage,% of total proprietor or shareholder funds,
2024,Other sheet metal product manufacturing,C2240,Large,Return on equity,Median (50th percentile),0.37,percentage,% of total proprietor or shareholder funds,
2024,Other sheet metal product manufacturing,C2240,Large,Gross profit ratio,Lower bound (25th percentile),0.42,percentage,% of sales and/or services,
2024,Other sheet metal product manufacturing,C2240,Large,Gross profit ratio,Upper bound (75th percentile),0.66,percentage,% of sales and/or services,
