Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2021,Imports (value for duty),Animal originated products; not elsewhere specified or included,HS05,05,40311,nzd,NZD thousands,
2022,Imports (value for duty),Animal originated products; not elsewhere specified or included,HS05,05,46017,nzd,NZD thousands,
2023,Imports (value for duty),Animal originated products; not elsewhere specified or included,HS05,05,63986,nzd,NZD thousands,
2024,Imports (value for duty),Animal originated products; not elsewhere specified or included,HS05,05,62186,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10166,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,12028,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,11590,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9797,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10037,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10696,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,11891,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,12471,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,11939,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,11945,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10249,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10988,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9818,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10872,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,12763,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,14402,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,15959,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,17568,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,19266,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,18295,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,18099,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,20177,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,21372,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,20024,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,21584,nzd,NZD thousands,
2000,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8261,nzd,NZD thousands,
2001,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9835,nzd,NZD thousands,
2002,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9654,nzd,NZD thousands,
2003,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8089,nzd,NZD thousands,
2004,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8351,nzd,NZD thousands,
2005,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8901,nzd,NZD thousands,
2006,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9709,nzd,NZD thousands,
2007,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10398,nzd,NZD thousands,
2008,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9746,nzd,NZD thousands,
2009,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10030,nzd,NZD thousands,
2010,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8388,nzd,NZD thousands,
2011,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,9226,nzd,NZD thousands,
2012,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8108,nzd,NZD thousands,
2013,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,8822,nzd,NZD thousands,
2014,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,10260,nzd,NZD thousands,
2015,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,11373,nzd,NZD thousands,
2016,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,12504,nzd,NZD thousands,
2017,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,13449,nzd,NZD thousands,
2018,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,14643,nzd,NZD thousands,
2019,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,13868,nzd,NZD thousands,
2020,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,14427,nzd,NZD thousands,
2021,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,15851,nzd,NZD thousands,
2022,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,16446,nzd,NZD thousands,
2023,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,15945,nzd,NZD thousands,
2024,Imports (value for duty),"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",HS06,06,17283,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,59136,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,75063,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,77721,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,62177,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,70674,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,72182,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,90343,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,86689,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,94504,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,97718,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,98125,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,94533,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,79601,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,84148,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,87993,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,95306,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,105725,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,112709,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,115248,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,114039,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,114025,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,119294,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,140343,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,197510,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Vegetables and certain roots and tubers; edible,HS07,07,156019,nzd,NZD thousands,
2000,Imports (value for duty),Vegetables and certain roots and tubers; edible,HS07,07,49222,nzd,NZD thousands,
2001,Imports (value for duty),Vegetables and certain roots and tubers; edible,HS07,07,63136,nzd,NZD thousands,
2002,Imports (value for duty),Vegetables and certain roots and tubers; edible,HS07,07,65318,nzd,NZD thousands,
2003,Imports (value for duty),Vegetables and certain roots and tubers; edible,HS07,07,52193,nzd,NZD thousands,
