Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2008,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,130746,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,117574,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,119449,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,118338,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,107334,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,135198,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,158039,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,157896,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,140251,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,115853,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,150914,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,117792,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,98380,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,112050,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,111462,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,104265,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),Apparel and clothing accessories; not knitted or crocheted,HS62,62,102060,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,36642,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,50674,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,49605,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,47500,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,42538,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,34520,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,44372,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,58971,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,46760,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,38521,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,42960,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,43600,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,46323,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,51267,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,57612,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,61908,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,60909,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,72170,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,72379,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,77159,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,75846,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,79969,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,73867,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,81459,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",HS63,63,91980,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,51462,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,60430,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,54582,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,48725,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,59651,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,53031,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,56519,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,59102,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,55902,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,58511,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,58247,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,53118,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,42496,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,39523,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,38855,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,44628,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,43248,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,42952,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,42452,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,41923,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,21183,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,22822,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,30455,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,38792,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),Footwear; gaiters and the like; parts of such articles,HS64,64,37415,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,11191,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14243,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14787,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,12498,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,16071,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14463,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,15400,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,16473,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,15979,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14455,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14895,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,16194,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,15348,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14312,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,12103,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,15965,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,13825,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,13103,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,13385,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,15724,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,14559,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),Headgear and parts thereof,HS65,65,17573,nzd,NZD thousands,
