SportFieldID,ServiceStatus,SportCode,SportLevel,SportBookingOrganisation,SportSeason,SportSurface,FieldNumber,FieldName,LongDescription,SeasonStartDate,SeasonEndDate,MidSeasonBreakStartDate,MidSeasonBreakEndDate,TrainingDays,MatchDays,ParkName,InContract,ContractArea,CreateDate,LastEditDate,SHAPE_Length,SHAPE_Area
2211,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,1,Senior Cricket 1,,2020/10/17 00:00:00+00,2021/03/27 00:00:00+00,2020/12/20 00:00:00+00,2021/01/08 00:00:00+00,,Saturday,Woolston Park,Yes,,2020/09/01 13:49:15+00,2021/05/13 16:22:22+00,427.986473558137,9336.59097440253
2212,In Service,Softball,Junior,Unknown,Summer,Grass,1,Junior Softball 1,,2022/10/15 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/27 00:00:00+00,,Saturday,Nga Puna Wai,Yes,,2020/09/07 13:22:26+00,2022/11/17 12:01:09+00,89.0494538325673,547.226692227606
2213,In Service,Softball,Junior,Unknown,Summer,Grass,2,Junior Softball 2,,2022/10/15 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/27 00:00:00+00,,Saturday,Nga Puna Wai,Yes,,2020/09/07 14:00:16+00,2022/11/17 12:01:09+00,89.0495424415586,547.22740838934
2214,Out of Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,1,Senior Tag Football 1,,2022/10/11 00:00:00+00,2023/03/01 00:00:00+00,2022/12/14 00:00:00+00,2023/01/11 00:00:00+00,,Tuesday,,Yes,,2020/09/09 12:59:01+00,2023/09/27 10:47:44+00,248.556568117925,3686.03969575196
2215,Out of Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,2,Senior Tag Football 2,,2022/01/11 00:00:00+00,2023/03/01 00:00:00+00,2022/12/14 00:00:00+00,2023/01/11 00:00:00+00,,Tuesday,Addington Park,Yes,,2020/09/09 13:07:14+00,2023/09/27 10:47:38+00,248.556426741085,3686.03715132102
2216,Out of Service,Touch Rugby,Senior,Unknown,Summer,Grass,1,Senior Touch Rugby 1,,2022/10/17 00:00:00+00,2023/03/13 00:00:00+00,2022/12/19 00:00:00+00,2023/02/11 00:00:00+00,,Monday,Opouira Knights Stream Park,Yes,Eastern Contract Area,2020/09/09 13:45:30+00,2024/07/16 14:45:16+00,248.556460770725,3686.0362937344
2217,Out of Service,Touch Rugby,Senior,Unknown,Summer,Grass,2,Senior Touch Rugby 2,,2022/10/17 00:00:00+00,2023/03/13 00:00:00+00,2022/12/19 00:00:00+00,2023/02/11 00:00:00+00,,Monday,Opouira Knights Stream Park,Yes,Eastern Contract Area,2020/09/09 13:47:30+00,2024/07/16 14:45:35+00,248.556450634302,3686.03677824665
2218,Out of Service,Touch Rugby,Senior,Unknown,Summer,Grass,3,Senior Touch Rugby 3,,2022/10/17 00:00:00+00,2023/03/13 00:00:00+00,2022/12/19 00:00:00+00,2023/02/11 00:00:00+00,,Monday,Opouira Knights Stream Park,Yes,Eastern Contract Area,2020/09/09 13:48:14+00,2024/07/16 14:45:44+00,248.556380228229,3686.0353756891
2219,Out of Service,Touch Rugby,Senior,Unknown,Summer,Grass,4,Senior Touch Rugby 4,,2022/10/17 00:00:00+00,2023/03/13 00:00:00+00,2022/12/19 00:00:00+00,2023/02/11 00:00:00+00,,Monday,Opouira Knights Stream Park,Yes,Eastern Contract Area,2020/09/09 13:50:11+00,2024/07/16 14:45:55+00,248.55636578174,3686.03399571594
2220,Out of Service,Touch Rugby,Senior,Unknown,Summer,Grass,5,Senior Touch Rugby 5,,2022/10/17 00:00:00+00,2023/03/13 00:00:00+00,2022/12/19 00:00:00+00,2023/02/11 00:00:00+00,,Monday,Opouira Knights Stream Park,Yes,Eastern Contract Area,2020/09/09 13:51:14+00,2024/07/16 14:46:08+00,248.556506462923,3686.03827100867
2221,Out of Service,Touch Rugby,Senior,Unknown,Summer,Grass,6,Senior Touch Rugby 6,,2022/10/17 00:00:00+00,2023/03/13 00:00:00+00,2022/12/19 00:00:00+00,2023/02/11 00:00:00+00,,Monday,Opouira Knights Stream Park,Yes,Eastern Contract Area,2020/09/09 13:52:18+00,2024/07/16 14:46:19+00,248.556520909413,3686.03965098184
2223,Out of Service,Football,Junior,Christchurch City Council,Winter,Grass,2,Junior Football 2,,,,,,,,Avonhead Park,Yes,Northern Contract Area,2021/02/26 13:20:29+00,2024/06/18 13:03:00+00,121.235012906665,907.082071243882
2225,Out of Service,Football,Junior,Christchurch City Council,Winter,Grass,3,Junior Football 3,,,,,,,,Avonhead Park,Yes,Northern Contract Area,2021/02/26 13:21:40+00,2024/06/18 13:03:20+00,121.234880207255,907.08001239238
2227,Out of Service,Football,Junior,Christchurch City Council,Winter,Grass,1,Junior Football 1,,,,,,,,Avonhead Park,Yes,Northern Contract Area,2021/02/26 13:22:28+00,2024/06/18 13:03:09+00,121.235010119463,907.082525248111
2229,Out of Service,Football,Junior,Christchurch City Council,Winter,Grass,4,Junior Football 4,,,,,,,,Avonhead Park,Yes,Northern Contract Area,2021/02/26 13:23:16+00,2024/06/18 13:03:20+00,121.234825156729,907.079431698774
2230,In Service,Rugby,Junior,Christchurch City Council,Winter,Grass,2,Junior Rugby Union 2,,2024/05/04 00:00:00+00,2024/08/31 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Westminster Park,No,,2021/04/27 14:24:24+00,2024/06/18 12:55:20+00,162.102706759943,1478.57172132715
2231,In Service,Rugby,Junior,Christchurch City Council,Winter,Grass,3,Junior Rugby Union 3,,2024/05/04 00:00:00+00,2024/08/31 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Westminster Park,No,,2021/04/27 14:26:36+00,2024/06/18 12:54:38+00,162.10270635348,1478.5717213021
2232,In Service,Football,Intermediate,Christchurch City Council,Winter,Grass,1,Intermediate Football 1,,2024/04/27 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Somerfield Park,Yes,,2021/04/27 14:32:21+00,2024/06/18 12:53:17+00,199.922261808827,2398.13457670489
2233,In Service,Football,Intermediate,Christchurch City Council,Winter,Grass,2,Intermediate Football 2,,2024/04/27 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Somerfield Park,Yes,,2021/04/27 14:33:43+00,2024/06/18 12:53:41+00,199.922121198757,2398.13098718263
2234,In Service,Rugby,Junior,Christchurch City Council,Winter,Grass,5,Junior Rugby Union 5,Rawhiti Domain ,2024/05/04 00:00:00+00,2024/08/31 00:00:00+00,,,,Saturday,Rawhiti Domain,Yes,Northern Contract Area,2021/04/27 14:43:20+00,2024/06/18 12:55:22+00,259.770563422008,3990.80483175977
2235,In Service,Rugby,Junior,Christchurch City Council,Winter,Grass,4,Junior Rugby Union 4,Rawhiti Domain ,2024/05/04 00:00:00+00,2024/08/31 00:00:00+00,,,,Saturday,Rawhiti Domain,Yes,Northern Contract Area,2021/04/27 14:44:35+00,2024/06/18 12:54:53+00,259.770525009439,3990.8042056594
2236,In Service,Rugby,Junior,Christchurch City Council,Winter,Grass,3,Junior Rugby Union 3,,2024/05/04 00:00:00+00,2024/08/31 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Queenspark Reserve,Yes,,2021/04/27 14:53:00+00,2024/06/18 12:55:23+00,264.836169293733,4114.92779063652
2237,In Service,Football,Junior,Christchurch City Council,Winter,Grass,4,Junior Football 4,,2024/04/27 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Tulett Park,Yes,,2021/05/06 15:34:47+00,2024/06/18 12:53:08+00,149.09924163889,1312.2099693801
2238,In Service,Football,Intermediate,Christchurch City Council,Winter,Grass,2,Intermediate Football 2,,2024/04/27 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Tulett Park,Yes,,2021/05/06 15:46:53+00,2024/06/18 12:53:41+00,224.114922168521,3115.9155124377
2239,Out of Service,Rugby,Junior,Christchurch City Council,Winter,Grass,1,Junior Rugby Union 1,,,,,,,,Macfarlane Park,No,,2021/05/06 16:01:28+00,2024/06/18 13:03:06+00,162.102672735615,1478.57100420615
2241,In Service,Rugby League,Mini,Christchurch City Council,Winter,Grass,2,Mini Rugby League 2,,2024/04/04 00:00:00+00,2024/08/10 00:00:00+00,,,"Tuesday,Thursday",Saturday,Cuthberts Green,Yes,,2021/05/28 10:41:23+00,2024/08/13 13:21:26+00,182.763010020837,2033.87639960924
2242,In Service,Football,Training,Christchurch City Council,Winter,Grass,1,Football Training 1,,2024/04/06 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Clare Park,Yes,,2021/05/28 12:03:50+00,2024/06/18 12:56:27+00,199.921779894879,2398.12220661875
2244,In Service,Cricket,Junior,Christchurch City Council,Summer,Grass,2,Junior Cricket 2,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,,Jellie Park,No,,2021/10/07 11:19:49+00,2022/09/20 16:16:26+00,206.65321494352,3326.43932756736
2247,In Service,Aussie Rules,Senior,Christchurch City Council,Summer,Grass,1,Senior AFL Aussie Rules 1,Hagley Park North - Carlton Corner,2022/08/27 00:00:00+00,2023/04/23 00:00:00+00,2022/12/19 00:00:00+00,2023/01/09 00:00:00+00,"Wednesday,Thursday","Saturday,Sunday",Queen Elizabeth II Park,Yes,,2021/10/07 11:35:38+00,2022/09/20 16:16:28+00,437.027487933839,14752.2536262858
2253,In Service,Athletics,Senior,Christchurch City Council,Summer,Grass,1,Athletics 1,,2020/10/17 00:00:00+00,2021/03/28 00:00:00+00,,,"Tuesday,Wednesday,Thursday",,,,,2021/10/15 14:49:13+00,2021/10/15 14:49:13+00,860.926783759607,4564.35082070865
2254,In Service,Athletics,Senior,Christchurch City Council,Summer,Grass,1,Athletics 1,,2022/10/03 00:00:00+00,2023/03/26 00:00:00+00,2022/12/23 00:00:00+00,2023/01/03 00:00:00+00,"Tuesday,Wednesday,Thursday",,Fendalton Park,Yes,,2021/10/15 14:53:58+00,2022/09/20 16:16:26+00,860.926760999515,4564.35616900034
2256,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,18,Senior Touch Rugby 18,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday,Friday",Hagley Park North,Yes,,2021/10/15 15:55:58+00,2023/10/31 14:58:00+00,197.574734901951,2417.65941148673
2257,In Service,Cricket,Junior,Christchurch City Council,Summer,Grass,3,Junior Cricket 3,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,,Jellie Park,No,,2021/10/15 16:19:25+00,2022/09/20 16:16:26+00,209.134071546005,3397.66356376447
2258,In Service,Cricket,Junior,Christchurch City Council,Summer,Grass,4,Junior Cricket 4,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,,Jellie Park,No,,2021/10/15 16:21:34+00,2022/09/20 16:16:26+00,209.134119391697,3397.66504201811
2259,In Service,Ultimate Frisbee,Senior,Christchurch City Council,Summer,Grass,1,Senior Ultimate Frisbee 1,Hagley Park South,2022/10/05 00:00:00+00,2022/03/22 00:00:00+00,2022/12/14 00:00:00+00,2022/01/11 00:00:00+00,Tuesday,"Wednesday,Thursday",Hagley Park South,Yes,,2021/10/18 10:42:19+00,2022/09/20 16:16:26+00,256.438573470057,3910.96060257262
2260,In Service,Ultimate Frisbee,Senior,Christchurch City Council,Summer,Grass,2,Senior Ultimate Frisbee 2,Hagley Park South,2022/10/05 00:00:00+00,2022/03/22 00:00:00+00,2022/12/14 00:00:00+00,2022/01/11 00:00:00+00,,"Wednesday,Thursday",Hagley Park South,Yes,,2021/10/18 10:44:37+00,2022/09/20 16:16:26+00,256.438337380983,3910.9560976243
2261,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,10,Intermediate Ultimate Frisbee 10,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:49:58+00,2022/09/20 16:16:26+00,230.687988698447,2927.21342712844
2262,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,9,Intermediate Ultimate Frisbee 4,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:51:49+00,2022/09/20 16:16:26+00,230.687782873619,2927.2058518856
2263,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,1,Intermediate Ultimate Frisbee 5,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:53:37+00,2022/09/20 16:16:26+00,230.687690477692,2927.20523511165
2264,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,2,Intermediate Ultimate Frisbee 6,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:54:59+00,2022/09/20 16:16:26+00,230.687788987991,2927.20976484245
2265,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,3,Intermediate Ultimate Frisbee 7,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:55:59+00,2022/09/20 16:16:26+00,230.687890186287,2927.20889733393
2266,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,6,Intermediate Ultimate Frisbee 8,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:57:01+00,2022/09/20 16:16:26+00,230.687788990789,2927.20976491395
2267,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,7,Intermediate Ultimate Frisbee 9,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:58:13+00,2022/09/20 16:16:26+00,230.687788988909,2927.20976488464
2268,In Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,8,Intermediate Ultimate Frisbee 1,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 10:59:21+00,2022/09/20 16:16:26+00,230.687790120997,2927.20913645502
2269,Out of Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,4,Intermediate Ultimate Frisbee 2,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 11:00:16+00,2024/09/04 09:39:05+00,230.687881859773,2927.21035877391
2270,Out of Service,Ultimate Frisbee,Intermediate,Christchurch City Council,Summer,Grass,5,Intermediate Ultimate Frisbee 3,Hagley Park South,2022/10/19 00:00:00+00,2022/03/31 00:00:00+00,2022/12/14 00:00:00+00,2022/01/18 00:00:00+00,,"Wednesday,Friday",Hagley Park South,Yes,,2021/10/18 11:02:05+00,2024/09/04 09:39:15+00,230.687979000308,2927.21218814237
2271,Out of Service,Ultimate Frisbee,Senior,Christchurch City Council,Summer,Grass,5,Senior Ultimate Frisbee 5,,,,,,,"Monday,Thursday,Sunday",Nunweek Park,Yes,,2021/10/18 15:30:31+00,2022/09/20 16:16:29+00,280.841873338456,3891.72998812413
2272,Out of Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,2,Senior Tag Football 2,,2022/09/08 00:00:00+00,2023/03/02 00:00:00+00,2022/12/08 00:00:00+00,2023/01/12 00:00:00+00,,Thursday,Hoon Hay Park,Yes,,2021/10/18 15:44:17+00,2023/08/24 09:35:46+00,190.660242958491,2264.176634235
2273,Out of Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,1,Senior Tag Football 1,,2022/09/08 00:00:00+00,2023/03/02 00:00:00+00,2022/12/08 00:00:00+00,2023/01/12 00:00:00+00,,Thursday,Hoon Hay Park,Yes,,2021/10/18 15:46:09+00,2023/08/24 09:35:53+00,188.996087249258,2190.08252297629
2274,Out of Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,3,Senior Tag Football 3,,2022/09/08 00:00:00+00,2023/03/02 00:00:00+00,2022/12/08 00:00:00+00,2023/01/12 00:00:00+00,,Thursday,Hoon Hay Park,Yes,,2021/10/18 15:49:35+00,2023/08/24 09:36:03+00,188.995947254052,2190.07920685192
2275,Out of Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,4,Senior Tag Football 4,,2022/09/08 00:00:00+00,2023/03/02 00:00:00+00,2022/12/08 00:00:00+00,2023/01/12 00:00:00+00,,Thursday,Hoon Hay Park,Yes,,2021/10/18 15:51:41+00,2023/08/24 09:33:52+00,188.995957155577,2190.07997129562
2276,In Service,Touch Rugby,Junior,Christchurch City Council,Summer,Grass,7,Junior Touch Rugby 7,,2022/10/20 00:00:00+00,2023/03/23 00:00:00+00,2022/12/08 00:00:00+00,2023/02/09 00:00:00+00,,Thursday,Centennial Park,Yes,,2021/10/18 16:06:47+00,2022/09/20 16:16:26+00,174.285484451606,1862.4974116414
2277,In Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,1,Senior Tag Football 1,,,,,,"Wednesday,Saturday,Sunday",,Wainoni Park,Yes,,2021/10/18 16:20:40+00,2024/08/21 12:48:28+00,249.485577737663,3769.48925140812
2278,In Service,Tag Football,Premier,Christchurch City Council,Summer,Grass,2,Senior Tag Football 2,,,,,,"Wednesday,Saturday,Sunday",Friday,Wainoni Park,Yes,,2021/10/18 16:22:46+00,2024/08/21 12:48:19+00,249.485428299494,3769.48541196743
2279,In Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,3,Senior Tag Football 3,,,,,,"Wednesday,Saturday,Sunday",Friday,Wainoni Park,Yes,,2021/10/18 16:24:01+00,2024/08/21 12:47:46+00,249.485287119704,3769.479412748
2280,In Service,Tag Football,Senior,Christchurch City Council,Summer,Grass,4,Senior Tag Football 4,,,,,,"Wednesday,Saturday,Sunday",Friday,Wainoni Park,Yes,,2021/10/18 16:25:29+00,2024/08/21 12:48:04+00,249.485436557703,3769.48489397532
2281,In Service,Football,Senior,Christchurch City Council,Non-Seasonal,Grass,7,Senior Football 7,,2024/04/06 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Avonhead Park,Yes,Northern Contract Area,2021/10/19 13:29:24+00,2024/06/18 12:56:59+00,339.874599619138,6994.83930127921
2282,Out of Service,Ultimate Frisbee,Senior,Christchurch City Council,Summer,Grass,1,Senior Ultimate Frisbee 1,,,,,,,"Monday,Thursday,Sunday",Avonhead Park,Yes,,2021/10/19 13:36:22+00,2022/09/20 16:16:29+00,269.288063948926,3283.74619204171
2283,Out of Service,Ultimate Frisbee,Senior,Christchurch City Council,Summer,Grass,2,Senior Ultimate Frisbee 2,,,,,,,"Monday,Thursday,Sunday",Avonhead Park,Yes,,2021/10/19 13:38:51+00,2022/09/20 16:16:29+00,269.288004835822,3283.74191600306
2284,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,6,Senior Touch Rugby 6,,2022/10/12 00:00:00+00,2023/03/10 00:00:00+00,2022/12/15 00:00:00+00,2023/01/18 00:00:00+00,,"Wednesday,Thursday",Jellie Park,Yes,,2021/10/19 13:45:47+00,2022/09/20 16:16:29+00,269.288022285663,3283.74608156445
2285,Out of Service,Ultimate Frisbee,Senior,Christchurch City Council,Summer,Grass,1,Intermediate Ultimate Frisbee 1,,,,,,,"Monday,Thursday",Sydenham Park,No,,2021/10/19 13:49:04+00,2022/09/20 16:16:29+00,230.687788988926,2927.20976487896
2286,In Service,Gaelic Football,Senior,Christchurch City Council,Summer,Grass,1,Senior Gaelic Football 1,,2022/09/01 00:00:00+00,2023/03/25 00:00:00+00,,,"Tuesday,Thursday","Thursday,Saturday",Hagley Park North,No,,2021/10/19 13:52:26+00,2022/09/20 16:16:27+00,375.720930485096,8151.63520347043
2287,In Service,Gaelic Football,Senior,Christchurch City Council,Summer,Grass,2,Senior Gaelic Football 2,,2022/09/01 00:00:00+00,2023/03/25 00:00:00+00,,,"Tuesday,Thursday","Thursday,Saturday",Hagley Park North,No,,2021/10/19 13:58:40+00,2022/09/20 16:16:27+00,375.720801351313,8151.63191299628
2288,In Service,Football,Senior,Christchurch City Council,Winter,Grass,1,Senior Football 1,,2024/04/06 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Nga Puna Wai,Yes,,2022/03/16 10:03:06+00,2024/06/18 12:56:08+00,339.870608732166,6994.67068828322
2289,In Service,Football,Senior,Christchurch City Council,Winter,Grass,2,Senior Football 2,,2024/04/06 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Nga Puna Wai,Yes,,2022/03/16 10:08:54+00,2024/06/18 12:57:02+00,339.870608732388,6994.66689926477
2290,In Service,Rugby,Junior,Christchurch City Council,Winter,Grass,2,Junior Rugby Union 2,,2024/05/04 00:00:00+00,2024/08/31 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,McCormacks Bay,Yes,,2022/03/16 12:08:50+00,2024/06/18 12:54:39+00,192.810745610911,2176.85043225163
2291,In Service,Rugby,Senior,Christchurch City Council,Winter,Grass,1,Senior Rugby Union 1,,2024/04/13 00:00:00+00,2024/08/31 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday",Saturday,Lancaster Park,Yes,,2022/03/21 14:52:01+00,2024/06/18 12:59:18+00,379.851991942797,8393.45115126522
2292,In Service,Football,Senior,Christchurch City Council,Non-Seasonal,Grass,1,Senior Football 1,,2024/04/06 00:00:00+00,2024/09/01 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday,Friday","Saturday,Sunday",Lancaster Park,Yes,,2022/03/21 14:53:50+00,2024/06/18 12:56:07+00,366.182196680009,7774.02317874711
2293,In Service,Rugby,Senior,Christchurch City Council,Winter,Grass,2,Senior Rugby Union 2,,2024/04/13 00:00:00+00,2024/08/31 00:00:00+00,,,"Monday,Tuesday,Wednesday,Thursday",Saturday,Lancaster Park,Yes,,2022/03/21 14:55:50+00,2024/06/18 13:00:11+00,379.85201536162,8393.45112616905
2294,Out of Service,Football,Intermediate,Christchurch City Council,Winter,Grass,3,Intermediate Football 3,,,,,,,,Burnside Park,No,,2022/06/16 12:12:03+00,2024/06/18 13:03:36+00,261.437513308918,4188.58328219426
2295,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,1,Senior Cricket 1,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,"Saturday,Sunday",Garrick Park,Yes,Northern Contract Area,2022/08/12 15:55:35+00,2022/09/20 16:16:29+00,513.89455946272,13443.0753500341
2296,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,2,Senior Cricket 2,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,"Saturday,Sunday",Garrick Park,Yes,Northern Contract Area,2022/08/12 16:01:16+00,2022/09/20 16:16:29+00,513.894392756214,13443.0776271729
2299,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,4,Senior Touch Rugby 4,,2022/10/17 00:00:00+00,2023/03/23 00:00:00+00,2022/12/12 00:00:00+00,2023/01/12 00:00:00+00,,"Monday,Thursday",Rawhiti Domain,Yes,,2022/08/30 16:11:12+00,2024/08/26 08:10:57+00,253.18969449641,3804.98625900226
2300,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,5,Senior Touch Rugby 5,,2022/10/17 00:00:00+00,2023/03/23 00:00:00+00,2022/12/12 00:00:00+00,2023/01/12 00:00:00+00,,"Monday,Thursday",Rawhiti Domain,Yes,,2022/08/30 16:13:22+00,2024/08/26 08:23:12+00,253.189587233694,3804.9851510883
